semester,departmentId,serialNumber,attributeCode,systemCode,forGrade,forClass,category,courseName,courseNote,tags,credits,instructors
1131,A2,148,OPE485,A21G400-1,1.0,一年級體育（男生組）,講義,撞球與專項體能,授課地點為勝利後門東寧路上戰神撞球館，該課程需收費，每學期400元，國定假日或是老師因公出差，亦可前往練習！,None,0.0,['黃彥慈']
1131,A2,149,OPE485,A21G400-2,1.0,一年級體育（男生組）,講義,撞球與專項體能,授課地點為勝利後門東寧路上戰神撞球館，該課程需收費，每學期400元，國定假日或是老師因公出差，亦可前往練習！,None,0.0,['黃彥慈']
1131,A2,150,OPE482,A21G100-2,1.0,一年級體育（男生組）,講義,橄欖球與專項體能,【男女合班】,None,0.0,['莊博堯']
1131,A2,151,OPE488,A21G700-2,1.0,一年級體育（男生組）,講義,獨木舟與專項體能,【男女合班】,None,0.0,['龔泰源']
1131,A2,152,OPE488,A21G700-4,1.0,一年級體育（男生組）,講義,獨木舟與專項體能,【男女合班】,None,0.0,['龔泰源']
1131,A2,153,OPE466,A21E500-1,1.0,一年級體育（男生組）,講義,壘球與專項體能,此課程為慢速壘球，請盡量自備手套,None,0.0,['謝孟志']
1131,A2,154,OPE466,A21E500-2,1.0,一年級體育（男生組）,講義,壘球與專項體能,此課程為慢速壘球，請盡量自備手套,None,0.0,['謝孟志']
1131,A2,155,OPE466,A21E500-3,1.0,一年級體育（男生組）,講義,壘球與專項體能,此課程為慢速壘球，請盡量自備手套,None,0.0,['謝孟志']
1131,A2,156,OPE467,A21E600-1,1.0,一年級體育（男生組）,講義,籃球與專項體能,None,None,0.0,['潘慧雯']
1131,A2,157,OPE467,A21E600-3,1.0,一年級體育（男生組）,講義,籃球與專項體能,【男女合班】,None,0.0,['林欣仕']
1131,A2,158,OPE467,A21E600-4,1.0,一年級體育（男生組）,講義,籃球與專項體能,None,None,0.0,['潘慧雯']
1131,A2,159,OPE467,A21E600-5,1.0,一年級體育（男生組）,講義,籃球與專項體能,【男女合班】,None,0.0,['林欣仕']
1131,A2,160,OPE467,A21E600-7,1.0,一年級體育（男生組）,講義,籃球與專項體能,None,None,0.0,['許維哲']
1131,A2,161,OPE461,A21E000-1,1.0,一年級體育（男生組）,講義,體適能運動與專項體能,None,None,0.0,['潘慧雯']
1131,A2,162,OPE461,A21E000-2,1.0,一年級體育（男生組）,講義,體適能運動與專項體能,None,None,0.0,['林欣仕']
1131,A2,201,OPE0048,A211100-1,2.0,二年級體育（女生組）,講義,太極拳（男女）,【男女合班】,None,0.0,['高華君']
1131,A2,202,OPE0202,A2065B0,2.0,二年級體育（女生組）,講義,水中有氧（女）,泳具自備,None,0.0,['高華君']
1131,A2,203,OPE0003,A222900-1,2.0,二年級體育（女生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['涂國誠']
1131,A2,204,OPE0003,A222900-3,2.0,二年級體育（女生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['莊智堯']
1131,A2,205,OPE0003,A222900-5,2.0,二年級體育（女生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['蔡佳良']
1131,A2,206,OPE0003,A222900-7,2.0,二年級體育（女生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['莊智堯']
1131,A2,207,OPE0003,A222900-9,2.0,二年級體育（女生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['涂國誠']
1131,A2,208,OPE0217,A213200-1,2.0,二年級體育（女生組）,講義,自由車（男女）,【男女合班】安全帽自備，校外場地上課,None,0.0,['施光隆']
1131,A2,209,OPE0116,A203911-1,2.0,二年級體育（女生組）,講義,足球（男女）,【男女合班】,None,0.0,['楊書銘']
1131,A2,210,OPE0211,A224900-1,2.0,二年級體育（女生組）,講義,直排輪（男女）,【男女合班】需自備直排輪、安全帽、護具(護膝、護肘、護掌),None,0.0,['張育慈']
1131,A2,211,OPE0211,A224900-3,2.0,二年級體育（女生組）,講義,直排輪（男女）,【男女合班】需自備直排輪、安全帽、護具(護膝、護肘、護掌),None,0.0,['張育慈']
1131,A2,212,OPE0051,A216000-1,2.0,二年級體育（女生組）,講義,飛輪有氧（女）,None,None,0.0,['彭怡千']
1131,A2,213,OPE0282,A215700-1,2.0,二年級體育（女生組）,講義,飛輪有氧（男女）,【男女合班】,None,0.0,['林欣仕']
1131,A2,214,OPE0036,A225200-1,2.0,二年級體育（女生組）,講義,拳擊有氧（男女）,【男女合班】自備室內用(乾淨)運動鞋,None,0.0,['許又文']
1131,A2,215,OPE33,A226500-1,2.0,二年級體育（女生組）,講義,拳擊健身（男女）,【男女合班】自備3米手綁帶及拳擊手套,None,0.0,['黃鴻鈞']
1131,A2,216,OPE0006,A220210-1,2.0,二年級體育（女生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['蔡博任']
1131,A2,217,OPE0006,A220210-3,2.0,二年級體育（女生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['蔡博任']
1131,A2,218,OPE0006,A220210-5,2.0,二年級體育（女生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['邱宏達']
1131,A2,219,OPE0006,A220210-7,2.0,二年級體育（女生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['許維哲']
1131,A2,220,OPE0006,A220210-9,2.0,二年級體育（女生組）,講義,桌球（男女）,【男女合班】球具自備 第一週上課採彈性線上課程，請修課同學進入moodle的線上課程上課。,None,0.0,['徐珊惠']
1131,A2,221,OPE0006,A220210-11,2.0,二年級體育（女生組）,講義,桌球（男女）,【男女合班】球具自備 第一週上課採彈性線上課程，請修課同學進入moodle的線上課程上課。,None,0.0,['徐珊惠']
1131,A2,222,OPE0113,A223000-1,2.0,二年級體育（女生組）,講義,高爾夫（男女）,【男女合班】校外場地(需自付購球費用，每次60元，不需自備球桿),None,0.0,['彭怡千']
1131,A2,223,OPE0113,A223000-3,2.0,二年級體育（女生組）,講義,高爾夫（男女）,【男女合班】校外場地(需自付購球費用，每次60元，不需自備球桿),None,0.0,['彭怡千']
1131,A2,224,OPE0018,A223500-1,2.0,二年級體育（女生組）,講義,健康有氧（男女）,【男女合班】,None,0.0,['林麗娟']
1131,A2,225,OPE0045,A222800-1,2.0,二年級體育（女生組）,講義,國際標準舞（男女）,【男女合班】本序號僅接受女生選課，選本課程者須跳女步。,['英語授課|5|'],0.0,['鄭匡佑']
1131,A2,226,OPE0106,A2040F0-1,2.0,二年級體育（女生組）,講義,排球（女）,None,None,0.0,['黃賢哲']
1131,A2,227,OPE0106,A2040F0-2,2.0,二年級體育（女生組）,講義,排球（女）,None,None,0.0,['林政達']
1131,A2,228,OPE0106,A2040F0-3,2.0,二年級體育（女生組）,講義,排球（女）,None,None,0.0,['林宜君']
1131,A2,234,OPE0201,A2031B0,2.0,二年級體育（女生組）,講義,游泳（女）,泳具自備,['英語授課|5|'],0.0,['周學雯']
1131,A2,237,OPE0102,A224100-1,2.0,二年級體育（女生組）,講義,硬網（男、女）,【男女合班】球具自備,None,0.0,['李榮尚']
1131,A2,238,OPE0103,A2057B0,2.0,二年級體育（女生組）,講義,軟網（女）,【男女合班】球具自備,None,0.0,['馬上鈞']
1131,A2,239,OPE0037,A223802-1,2.0,二年級體育（女生組）,講義,瑜伽（女）,大毛巾或舖巾自備,None,0.0,['洪甄憶']
1131,A2,240,OPE0037,A223802-2,2.0,二年級體育（女生組）,講義,瑜伽（女）,大毛巾或舖巾自備,None,0.0,['洪甄憶']
1131,A2,244,OPE0119,A204131-1,2.0,二年級體育（女生組）,講義,橄欖球（男女）,【男女合班】,None,0.0,['莊博堯']
1131,A2,245,OPE0059,A226800-1,2.0,二年級體育（女生組）,講義,獨木舟（男女）,【男女合班】,None,0.0,['龔泰源']
1131,A2,246,OPE0059,A226800-3,2.0,二年級體育（女生組）,講義,獨木舟（男女）,【男女合班】,None,0.0,['龔泰源']
1131,A2,251,OPE0106,A2040F0-4,2.0,二年級體育（女生組）,講義,排球（女）,None,None,0.0,['林宜君']
1131,A2,255,OPE0110,A2044C1-1,2.0,二年級體育（女生組）,講義,籃球（男女）,【男女合班】,None,0.0,['羅郁平']
1131,A2,260,OPE0012,A210200-1,2.0,二年級體育（女生組）,講義,體適能運動（男女）,大毛巾或舖巾自備,None,0.0,['蔡岳璋']
1131,A2,261,OPE0012,A210200-3,2.0,二年級體育（女生組）,講義,體適能運動（男女）,【男女合班】,None,0.0,['黃鴻鈞']
1131,A2,263,OPE1805,A227200-2,2.0,二年級體育（女生組）,講義,專項運動技戰術分析與應用,本課程可擇一認定為AI運動科技專長微學程2學分選修課程或抵免二年級必修體育0學分課程,['AI 運動科技專長微學程|#07789b|'],2.0,['黃鴻鈞']
1131,A2,264,OPE1803,A227000-2,2.0,二年級體育（女生組）,講義,認知科學原理運用於運動訓練之實務應用,本課程可擇一認定為AI運動科技專長微學程2學分選修課程或抵免二年級必修體育0學分課程,['AI 運動科技專長微學程|#07789b|'],2.0,['王駿濠']
1131,A2,265,OPE1804,A227100-2,2.0,二年級體育（女生組）,講義,肌力與體能訓練之科技應用與實務,本課程可擇一認定為AI運動科技專長微學程2學分選修課程或抵免二年級必修體育0學分課程,['AI 運動科技專長微學程|#07789b|'],2.0,['彭怡千']
1131,A2,301,OPE0048,A211100-2,2.0,二年級體育（男生組）,講義,太極拳（男女）,【男女合班】,None,0.0,['高華君']
1131,A2,303,OPE0003,A222900-2,2.0,二年級體育（男生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['涂國誠']
1131,A2,304,OPE0003,A222900-4,2.0,二年級體育（男生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['莊智堯']
1131,A2,305,OPE0003,A222900-6,2.0,二年級體育（男生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['蔡佳良']
1131,A2,306,OPE0003,A222900-8,2.0,二年級體育（男生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['莊智堯']
1131,A2,307,OPE0003,A222900-10,2.0,二年級體育（男生組）,講義,羽球（男女）,【男女合班】球具自備,None,0.0,['涂國誠']
1131,A2,308,OPE0217,A213200-2,2.0,二年級體育（男生組）,講義,自由車（男女）,【男女合班】安全帽自備，校外場地上課,None,0.0,['施光隆']
1131,A2,309,OPE0116,A203911-2,2.0,二年級體育（男生組）,講義,足球（男女）,【男女合班】,None,0.0,['楊書銘']
1131,A2,310,OPE0211,A224900-2,2.0,二年級體育（男生組）,講義,直排輪（男女）,【男女合班】需自備直排輪、安全帽、護具(護膝、護肘、護掌),None,0.0,['張育慈']
1131,A2,311,OPE0211,A224900-4,2.0,二年級體育（男生組）,講義,直排輪（男女）,【男女合班】需自備直排輪、安全帽、護具(護膝、護肘、護掌),None,0.0,['張育慈']
1131,A2,313,OPE0282,A215700-2,2.0,二年級體育（男生組）,講義,飛輪有氧（男女）,【男女合班】,None,0.0,['林欣仕']
1131,A2,314,OPE0036,A225200-2,2.0,二年級體育（男生組）,講義,拳擊有氧（男女）,【男女合班】自備室內用(乾淨)運動鞋,None,0.0,['許又文']
1131,A2,315,OPE33,A226500-2,2.0,二年級體育（男生組）,講義,拳擊健身（男女）,【男女合班】自備3米手綁帶及拳擊手套,None,0.0,['黃鴻鈞']
1131,A2,316,OPE0006,A220210-2,2.0,二年級體育（男生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['蔡博任']
1131,A2,317,OPE0006,A220210-4,2.0,二年級體育（男生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['蔡博任']
1131,A2,318,OPE0006,A220210-6,2.0,二年級體育（男生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['邱宏達']
1131,A2,319,OPE0006,A220210-8,2.0,二年級體育（男生組）,講義,桌球（男女）,【男女合班】球具自備,None,0.0,['許維哲']
1131,A2,320,OPE0006,A220210-10,2.0,二年級體育（男生組）,講義,桌球（男女）,【男女合班】球具自備 第一週上課採彈性線上課程，請修課同學進入moodle的線上課程上課。,None,0.0,['徐珊惠']
1131,A2,321,OPE0006,A220210-12,2.0,二年級體育（男生組）,講義,桌球（男女）,【男女合班】球具自備 第一週上課採彈性線上課程，請修課同學進入moodle的線上課程上課。,None,0.0,['徐珊惠']
1131,A2,322,OPE0113,A223000-2,2.0,二年級體育（男生組）,講義,高爾夫（男女）,【男女合班】第一次上課在自強校區橄欖球場集合，之後在校外場地上課(需自付購球費用，每次60元，不需自備球桿),None,0.0,['彭怡千']
1131,A2,323,OPE0113,A223000-4,2.0,二年級體育（男生組）,講義,高爾夫（男女）,【男女合班】第一次上課在自強校區橄欖球場集合，之後在校外場地上課(需自付購球費用，每次60元，不需自備球桿),None,0.0,['彭怡千']
1131,A2,324,OPE0018,A223500-3,2.0,二年級體育（男生組）,講義,健康有氧（男女）,【男女合班】,None,0.0,['林麗娟']
1131,A2,325,OPE0045,A222800-2,2.0,二年級體育（男生組）,講義,國際標準舞（男女）,【男女合班】本序號僅接受男生選課，選本課程者須跳男步。,['英語授課|5|'],0.0,['鄭匡佑']
1131,A2,329,OPE0105,A2040M0-1,2.0,二年級體育（男生組）,講義,排球（男）,None,None,0.0,['林政達']
1131,A2,330,OPE0105,A2040M0-2,2.0,二年級體育（男生組）,講義,排球（男）,None,None,0.0,['黃鴻鈞']
1131,A2,331,OPE0105,A2040M0-3,2.0,二年級體育（男生組）,講義,排球（男）,None,None,0.0,['林政達']
1131,A2,333,OPE0012,A210200-5,2.0,二年級體育（男生組）,講義,體適能運動（男女）,【男女合班】此課程為非同步遠距課程，需教師審查選課資格，人工加簽辦理,['遠距課程|0|'],0.0,['彭怡千']
1131,A2,335,OPE0200,A2054A0,2.0,二年級體育（男生組）,講義,游泳（男）,泳具自備,None,0.0,['羅郁平']
1131,A2,336,OPE0100,A2036M0,2.0,二年級體育（男生組）,講義,硬網（男）,球具自備,None,0.0,['馬上鈞']
1131,A2,337,OPE0102,A224100-2,2.0,二年級體育（男生組）,講義,硬網（男、女）,球具自備,None,0.0,['李榮尚']
1131,A2,338,OPE0104,A225600,2.0,二年級體育（男生組）,講義,軟網（男）,【男女合班】球具自備,None,0.0,['馬上鈞']
1131,A2,341,OPE0218,A226100-1,2.0,二年級體育（男生組）,講義,撞球（男）,授課地點為勝利後門東寧路上戰神撞球館，該課程需收費，每學期400元，國定假日或是老師因公出差，亦可前往練習！,None,0.0,['黃彥慈']
1131,A2,342,OPE0218,A226100-2,2.0,二年級體育（男生組）,講義,撞球（男）,授課地點為勝利後門東寧路上戰神撞球館，該課程需收費，每學期400元，國定假日或是老師因公出差，亦可前往練習！,None,0.0,['黃彥慈']
1131,A2,343,OPE0218,A226100-3,2.0,二年級體育（男生組）,講義,撞球（男）,授課地點為勝利後門東寧路上戰神撞球館，該課程需收費，每學期400元，國定假日或是老師因公出差，亦可前往練習！,None,0.0,['黃彥慈']
1131,A2,344,OPE0119,A204131-2,2.0,二年級體育（男生組）,講義,橄欖球（男女）,【男女合班】,None,0.0,['莊博堯']
1131,A2,345,OPE0059,A226800-2,2.0,二年級體育（男生組）,講義,獨木舟（男女）,【男女合班】,None,0.0,['龔泰源']
1131,A2,346,OPE0059,A226800-4,2.0,二年級體育（男生組）,講義,獨木舟（男女）,【男女合班】,None,0.0,['龔泰源']
1131,A2,347,OPE0120,A2042M0-1,2.0,二年級體育（男生組）,講義,壘球（男）,此課程為慢速壘球，請盡量自備手套,None,0.0,['謝孟志']
1131,A2,348,OPE0120,A2042M0-2,2.0,二年級體育（男生組）,講義,壘球（男）,此課程為慢速壘球，請盡量自備手套,None,0.0,['謝孟志']
1131,A2,349,OPE0120,A2042M0-3,2.0,二年級體育（男生組）,講義,壘球（男）,此課程為慢速壘球，請盡量自備手套,None,0.0,['謝孟志']
1131,A2,350,OPE0120,A2042M0-4,2.0,二年級體育（男生組）,講義,壘球（男）,此課程為慢速壘球,None,0.0,['黃彥慈']
1131,A2,352,OPE0108,A2043B0-1,2.0,二年級體育（男生組）,講義,籃球（男）,None,None,0.0,['黃彥慈']
1131,A2,353,OPE0108,A2043B0-2,2.0,二年級體育（男生組）,講義,籃球（男）,None,None,0.0,['潘慧雯']
1131,A2,354,OPE0108,A2043B0-3,2.0,二年級體育（男生組）,講義,籃球（男）,None,None,0.0,['潘慧雯']
1131,A2,355,OPE0110,A2044C1-2,2.0,二年級體育（男生組）,講義,籃球（男女）,【男女合班】,None,0.0,['羅郁平']
1131,A2,356,OPE0010,A2066A0-1,2.0,二年級體育（男生組）,講義,體適能運動（男）,None,None,0.0,['潘慧雯']
1131,A2,357,OPE0010,A2066A0-2,2.0,二年級體育（男生組）,講義,體適能運動（男）,None,None,0.0,['潘慧雯']
1131,A2,358,OPE0010,A2066A0-3,2.0,二年級體育（男生組）,講義,體適能運動（男）,None,None,0.0,['王駿濠']
1131,A2,359,OPE0010,A2066A0-4,2.0,二年級體育（男生組）,講義,體適能運動（男）,None,None,0.0,['潘慧雯']
1131,A2,360,OPE0012,A210200-2,2.0,二年級體育（男生組）,講義,體適能運動（男女）,大毛巾或舖巾自備,None,0.0,['蔡岳璋']
1131,A2,361,OPE0012,A210200-4,2.0,二年級體育（男生組）,講義,體適能運動（男女）,【男女合班】,None,0.0,['黃鴻鈞']
